,sink_pre_siz,source_suc_siz,pre_pre_cos,suc_pre_cos,uhi,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
274,60,68848,0.201488616,0.024398115,0.233175031,47,14063.09836,12.45986144,0.00343157,2.922852088,1
275,25,68848,0.124762624,0.014200973,0.126780573,19,9911.807692,3.743075426,0.001424266,3.99900025,1
276,27,68848,0.132879459,0.014404632,0.190865163,21,15741.89286,6.402024721,0.001012518,0,1
277,30,68848,0.114258976,0.012320912,0.086074884,19,6005.193548,2.703902744,0.001638699,0.727206618,1
278,56,68848,0.190699081,0.021201327,0.249873093,43,16011.87719,13.25621287,0.001940487,5.284959292,1
279,43,68848,0.161525544,0.019534566,0.245763573,32,17391.11364,11.11430812,0.000942919,15.992004,1
280,196,68848,0.260022517,0.029053727,0.19203059,109,7233.883249,20.69855771,12.20928547,5.230412042,1
281,132,68848,0.316459582,0.035359746,0.247680577,109,11764.39098,22.72602362,0.006760728,3.269105034,1
282,12,68848,0.074290945,0.007399077,0.146040119,8,13433.15385,2.536434807,0.000266002,0,1
283,43,68848,0.161525544,0.017810928,0.230547794,32,16995.47727,10.86146495,0.000881622,4.499250125,1
284,24,68848,0.11384042,0.012957765,0.126493691,17,9764.72,3.545701463,0.001146006,0,1
285,78,68848,0.177052427,0.020581588,0.129648383,47,7307.987342,8.385466746,0.0067507,1.333269844,1
286,56,68848,0.172959632,0.019182153,0.173777351,39,10960.08772,9.073842757,0.003384278,8.747813047,1
287,126,68848,0.270369131,0.031450841,0.243257713,91,11190,20.64125841,0.005649956,4.277540137,1
288,181,68848,0.223369765,0.025142328,0.170542935,90,6598.142857,17.4419672,0.013373092,2.133262225,1
289,135,68848,0.284238769,0.032026376,0.222179193,99,10248.43382,20.24411393,0.006075927,3.636198355,1
290,43,68848,0.146382524,0.017236382,0.173967314,29,13110.18182,8.378451394,0.001050037,6.498375406,1
291,21,68848,0.092800344,0.011375431,0.158434192,13,12277.77273,3.92323781,0.000909956,0,1
292,92,68848,0.138878843,0.01620293,0.173191427,40,8658.268817,11.69543494,0.003762453,0,1
293,106,1257,0.246831276,0.106299788,0.093703803,37,110.8971963,9.432432432,0.471144473,2.666567905,1
294,6,1257,0,0,0.100882769,0,77.85714286,0.433227345,0,0,1
295,215,1257,0.028171808,0.013428603,0.056160453,6,52.31018519,8.981717011,0.019375355,0,1
296,88,1257,0.014629361,0.008965736,0.04086765,2,35.50561798,2.511923688,0.00032697,0,1
297,34,307,0.105592735,0.02889428,0.099140617,4,29.45714286,3.347402597,0.000701953,0,1
298,1,205,0,0,0.295418328,0,16,0.155339806,0,0,1
299,80,813,0.140833383,0.058416636,0.129838809,14,170.5925926,16.97542998,0.00079106,0,1
300,291,380,0.153931569,0.047969597,0.203731098,16,73.67465753,56.46456693,0.001695545,0,1
301,41,369,0.021606791,0.008021849,0.092806777,1,50.16666667,5.694594595,3.92E-05,0,1
302,55,271,0.104567036,0.032410186,0.104704512,13,28.85714286,5.941176471,0.008995989,5.497251374,1
303,222,206,0.011484395,0.013963158,0.050148607,1,14.17488789,15.2705314,0.004498666,1.998001998,1
304,5,206,0,0,0.064690856,0,7.166666667,0.207729469,0,0,1
305,630,420,0.274892137,0.097009502,0.162531477,129,46.08399366,69.07125891,0.567069027,2.854107206,1
306,16,51,0.216930458,0.067267279,0.201140543,2,4.058823529,1.326923077,0.009222349,0.999000999,1
307,33,1952,0.036563621,0.003880694,0.097886268,1,57.76470588,1.00563236,0.000146071,0,1
308,183,1952,0,0.003336337,0.044311532,0,27.89673913,2.628264209,0.006192226,0,1
309,1,1952,0,0,0.306762658,0,29.5,0.030209933,0,0,1
310,221,169,0.060708349,0.056622852,0.200434656,3,35.37387387,46.19411765,0.032174883,16000,1
311,2,971,0,0,0.153337269,0,32,0.098765432,0,0,1
312,64,971,0.059970022,0.011935248,0.082693224,6,71.03076923,4.75,0.000719742,0,1
313,81,113,0,0.01034286,0.063301222,0,3.902439024,2.807017544,0.001175088,1000,1
314,74,3946,0.710883388,0.115791413,0.509346176,68,2492.8,47.36762098,0.012638855,5.99940006,1
315,184,3946,0.572443557,0.091279904,0.4723831,86,1547.308108,72.52394223,0.014566867,4.437222674,1
316,71,3946,0.62951466,0.097544667,0.48177419,59,2353.125,42.92500633,0.014315644,14.24643839,1
317,160,3946,0.499465145,0.077775926,0.41354804,70,1419.074534,57.88472257,0.013094869,4.916256979,1
318,73,3946,0.663047702,0.105469147,0.504706962,63,2436.932432,45.68862427,0.011316123,7.998857306,1
319,496,3946,0.40204724,0.064972509,0.347051631,99,715.6016097,90.10742336,0.017476783,0,1
320,412,3946,0.360852799,0.055609599,0.341967422,81,779.2421308,81.5371168,0.013671106,0,1
321,82,3946,0.129188659,0.017471387,0.154540608,13,781.5662651,16.43526729,0.001068486,0,1
322,162,3946,0.652400237,0.102231913,0.502992913,92,1726.159509,71.28553332,0.016701912,3.947160676,1
323,157,3946,0.576210978,0.093706478,0.462947607,80,1606.803797,64.32100329,0.013905731,3.555358036,1
324,99,3946,0.724285968,0.119378935,0.542175926,80,2280.29,57.77273879,0.01540463,7.199280072,1
325,104,3946,0.706830729,0.119608629,0.519386806,80,2152.590476,57.26425133,0.01777658,8.221308743,1
326,82,3946,0.675756063,0.111816879,0.499696761,68,2305.289157,48.47707119,0.011631513,5.899410059,1
327,108,3946,0.754442401,0.123491824,0.559344772,87,2278.944954,62.93514061,0.016101541,5.428183701,1
328,1,1158,0,0,0.223934962,0,37.5,0.064710958,0,0,1
329,13,1158,0.029514067,0.007850445,0.103817949,1,73,0.881794651,0.005276014,0.999000999,1
330,50,511,0.018547163,0.012376844,0.070864227,1,25.2745098,2.517578125,5.06E-05,0,1
331,87,511,0.056478249,0.032977803,0.076287175,4,28.36363636,4.875,0.001108599,0,1
332,475,704,0.1236076,0.050061051,0.104764406,20,67.92226891,45.85957447,0.00275829,0,1
333,17,445,0.152943823,0.044643302,0.124578363,4,39.88888889,1.609865471,0.00274983,4000,1
334,3,445,0,0,0.135927342,0,27,0.242152466,0,0,1
335,26,9418,0.162136109,0.021812649,0.175613532,15,1851.259259,5.306720459,0.000240437,0,1
336,39,9418,0.079925044,0.013033396,0.099107113,9,821.275,3.487737552,0.000305808,0,1
337,106,9418,0.184610924,0.033867616,0.192833812,34,1396.205607,15.86091942,0.001557777,0,1
338,41,9418,0.19933041,0.036567965,0.111836156,23,902.4047619,4.023887886,0.005281434,0,1
339,48,9418,0.144425817,0.020607609,0.148547405,18,1433.22449,7.455993205,0.002763017,0,1
340,34,9418,0.208861805,0.038316538,0.117493422,22,1170.942857,4.351098843,0.004333636,0,1
341,400,9418,0.30852536,0.050940196,0.190706927,110,866.3890274,36.88523198,0.011711699,0,1
342,80,9418,0.149774922,0.026331944,0.150950104,24,1219.666667,10.48869307,0.000891038,0,1
343,23,9418,0.114647542,0.016826042,0.132907396,10,1355.875,3.454825353,0.000884134,0,1
344,51,9418,0.194719168,0.035722014,0.133027862,25,1278.307692,7.057224758,0.001775551,0,1
345,9,9418,0.053283362,0.009775047,0.110305728,3,321.7,0.341543688,0.000496875,0,1
346,1,9418,0.039715074,0.00728589,0.240853474,1,666,0.141416286,1.45E-05,0,1
347,19,9418,0.087913063,0.013824004,0.089683249,7,484.65,1.029090137,0.003441713,0,1
348,84,9418,0.182760426,0.026822508,0.183800426,30,1417.458824,12.79159146,0.000990267,0,1
349,22,9418,0.175670044,0.030078884,0.101164194,15,755.7391304,1.845418834,0.003857829,0,1
350,120,9418,0.148072934,0.029037994,0.159632418,29,1128.628099,14.49877906,0.002689297,0,1
351,9,262,0,0,0.113118639,0,19,0.72243346,0,0,1
352,1106,835,0.215047207,0.071725262,0.244193896,69,124.936766,165.4366029,2.270839578,2.910688297,1
353,680,835,0.254310882,0.084820979,0.246503405,64,156.7400881,127.6794258,0.003950959,1.206854936,1
354,1,179,0,0,0.200992043,0,0,0,0,0,1
355,118,3914,0.351401091,0.071788804,0.25965691,46,1050.932773,31.9440613,0.009438129,1.944336426,1
356,1513,3914,0.237727156,0.046824811,0.2087675,111,303.3157199,117.2975734,21.45606084,0,1
357,12,3914,0.023112508,0,0.0761012,1,597.6153846,1.984418902,3.51E-05,0,1
358,545,3914,0.296006007,0.056769607,0.243312951,83,543.8937729,75.85338442,0.003956277,0,1
359,181,3914,0.413864202,0.082927097,0.262071175,67,895.8516484,41.64623244,0.007396771,0.489785923,1
360,124,3914,0.283235277,0.052890885,0.194460786,38,808.128,25.80229885,0.001396792,0,1
361,512,3914,0.338491602,0.063506466,0.265937029,92,599.7699805,78.59054917,0.004507609,0,1
362,35,3914,0.208333333,0.039955275,0.116193393,15,789.4444444,7.259259259,0.000329973,0,1
363,40,3914,0.377419925,0.072383601,0.192198435,29,1232.560976,12.90804598,0.000463129,0,1
364,146,3914,0.30242157,0.060636382,0.231209841,44,864.8435374,32.47305236,0.007048428,1.227216945,1
365,18,1074,0,0,0.08200427,0,39.10526316,0.691162791,0,0,1
366,1,287,0,0,0.321505528,0,24.5,0.170138889,0,0,1
367,15,1132,0.077771377,0.022281597,0.092683883,3,136.0625,1.921447485,0.002405153,0,1
368,24,1132,0.041478068,0.017825277,0.049586142,2,30.8,0.67961165,0.003573421,0.499750125,1
369,19,131,0.2,0.077849894,0.157367199,4,21.8,3.303030303,0.003026287,4000,1
370,22,1847,0.057015008,0.004850484,0.074599452,4,238.3913043,2.966991342,0.000740976,2.997002997,1
371,335,1847,0.305799892,0.065990698,0.303218826,82,389.7529762,70.86417749,0.006134299,2.782487718,1
372,205,263,0.053125394,0.068609524,0.084028679,5,27.47572816,21.43939394,0.03634644,8.495752124,1
373,141,2099,0.087812703,0.049443584,0.071016883,14,139.6619718,9.443809524,0.014572784,1.799820018,1
374,9,2099,0.070907919,0.006900656,0.081357249,3,307.3,1.463333333,0.000365022,0,1
375,62,2099,0.037667188,0.013746435,0.045206853,4,101.2857143,3.038571429,0.068801052,0,1
376,105,2099,0.072597314,0.050868468,0.071673293,10,202.3207547,10.21238095,0.023686523,4.399120176,1
377,423,2099,0.137934896,0.123991892,0.114374482,38,195.9410377,39.56142857,1.170744591,8.967452663,1
378,76,2099,0.110731574,0.037302355,0.090982166,13,222.3376623,8.152380952,0.006974361,0,1
379,483,2099,0.095128103,0.098198051,0.085824903,28,140.927686,32.48047619,0.179648852,10.58245146,1
380,107,2099,0.100690765,0.056694671,0.088704288,14,224.4814815,11.5447619,0.008666856,0.933271115,1
381,181,130,0,0.019428976,0.109486345,0,15.76923077,21.90839695,0.003731029,4.995004995,1
382,27,1996,0.095154222,0.025373665,0.09729116,6,275.3928571,3.861291938,0.000134109,0,1
383,270,1996,0.203906549,0.082919401,0.110897192,40,199.1697417,27.02804206,0.264552889,5.608451806,1
384,34,1996,0.056739016,0.022694896,0.083133221,4,250.0285714,4.38207311,0.002908523,0,1
385,48,72,0,0,0.055091527,0,6.06122449,4.068493151,0,0,1
386,67,4174,0.487088187,0.091963054,0.411085937,44,2350.117647,38.27736527,0.010004988,6.427653192,1
387,210,4174,0.421058997,0.079908282,0.374428445,67,1286.293839,65.00790419,0.013440643,4.571102064,1
388,104,4174,0.632518273,0.120827864,0.500524658,71,2344.6,58.96598802,0.016952083,12.8311948,1
389,78,4174,0.431365216,0.083579439,0.382854027,42,2009.898734,38.03161677,0.009008574,7.332111315,1
390,153,4174,0.38987455,0.078569131,0.342169965,53,1339.88961,49.42347305,0.010264561,3.571173488,1
391,195,4174,0.482517491,0.090647864,0.412082741,74,1475.377551,69.26323353,0.014584785,3.722015444,1
392,96,4174,0.556127998,0.102140799,0.441764606,60,2118.14433,49.21197605,0.012846722,8.713040994,1
393,28,4174,0.271225401,0.051730332,0.246735785,16,2045.62069,14.2091018,0.003588049,19.98001998,1
394,52,4174,0.062696233,0.01062928,0.122135929,5,802.509434,10.18754491,7.41E-05,0,1
395,82,4174,0.631263793,0.122310914,0.506180287,63,2639.493976,52.47377246,0.01731742,7.332518609,1
396,193,4174,0.426012035,0.080002469,0.386745513,65,1396.340206,64.88383234,0.012257418,3.999733351,1
397,17,3333,0.136082763,0.016328299,0.148059679,5,488.8888889,2.639472106,0.000131391,0,1
398,201,3333,0.146240003,0.023152352,0.186238537,18,375.2326733,22.73455309,0.000991477,0,1
399,68,3333,0.166811531,0.020849357,0.134665518,12,380.2753623,7.870125975,0.002297425,0,1
400,43,3333,0.121854359,0.028719941,0.170192883,7,515.8409091,6.807738452,0.001010677,0,1
401,31,3333,0.061237244,0.009184668,0.141620877,3,444.65625,4.267846431,4.98E-05,0,1
402,221,146,0.034530694,0,0.058646358,3,10.23423423,15.45578231,0.000225278,1.998001998,1
403,42,16,0.34099717,0.221918016,0.262338929,5,4.046511628,10.23529412,0.099937435,7000,1
404,412,257,0.098413566,0.064333091,0.109508393,14,31.73365617,50.79844961,0.61269907,9.398120376,1
405,2,2747,0.043033148,0.011013643,0.133080208,1,171,0.186681223,0.000324465,0,1
406,60,2747,0.133606278,0.02930947,0.166586555,14,573.4590164,12.72962154,0.001035942,13.98601399,1
407,166,2747,0.242244989,0.054617916,0.186159489,42,441.8383234,26.85116448,0.003682133,1.933204453,1
408,14,2747,0.115470054,0.029552706,0.113778396,6,478.2666667,2.61062591,0.000194255,4.995004995,1
409,26,2747,0.057377531,0.018356072,0.062040628,4,122.1481481,1.20014556,0.001827468,0,1
410,94,2747,0.244710116,0.060672449,0.167572609,32,489.6315789,16.9268559,0.003703693,1.187425786,1
411,10,2747,0.112366644,0.017255063,0.147813539,5,745.7272727,2.985080058,9.04E-05,0,1
412,84,2747,0.145521375,0.043451169,0.140945506,18,416.8705882,12.8944687,0.005037944,1.555382735,1
413,250,2747,0.202299748,0.046959059,0.171672308,43,352.0079681,32.15211063,0.002859365,2.749770852,1
414,142,2747,0.230620258,0.049452165,0.185491324,37,463.4545455,24.11717613,0.002416548,1.714163274,1
415,268,373,0.091456614,0.034680132,0.106754404,9,33.04832714,23.77005348,0.001494562,0,1
416,20,275,0.139771312,0.013135173,0.106958587,4,12.9047619,0.981884058,0.011767314,0.99950025,1
417,14,275,0.289414381,0.04662524,0.16494606,7,31.06666667,1.688405797,0.026193966,0.799840032,1
418,39,2608,0.019462474,0.003095515,0.090099223,1,48.925,0.750095822,1.04E-05,0,1
419,53,2608,0.033501261,0.002664195,0.072712755,2,31.44444444,0.650824071,0.000986759,0,1
420,55,2608,0.032897585,0.007848564,0.084835274,2,36.875,0.791490993,0.000977155,0,1
421,31,2608,0.065279121,0.003460891,0.134942315,3,95.40625,1.170180146,0.000994381,0,1
422,135,2608,0,0.005036337,0.066134016,0,41.21323529,2.148332695,0.005131596,0,1
423,1,2608,0.087038828,0.013843566,0.324163006,1,3,0.002299732,0.008,0,1
424,43,2608,0.037113481,0.005902916,0.121151514,2,81.06818182,1.367190494,3.40E-05,0,1
425,3,2608,0.061545745,0.009788879,0.276676661,1,167.75,0.257186662,1.31E-06,0,1
426,2,2608,0,0,0.296928657,0,114,0.131084707,0,0,1
427,19,62,0.391396844,0.309889893,0.254645405,12,21.5,6.825396825,0.254699702,21000,1
428,5,697,0.091287093,0.030904851,0.204057701,1,66,0.567335244,0.003569533,2000,1
429,131,697,0.058387421,0.069183833,0.106640894,3,52.12878788,9.858166189,0.498813399,8.99850025,1
430,5,2371,0.110096377,0.025147122,0.347696205,2,303.3333333,0.767284992,0.000338437,0,1
431,17,2371,0.095346259,0.014518698,0.209147481,3,143.3333333,1.087689713,0.000248625,0,1
432,9,2371,0.042640143,0.006492959,0.217160947,1,81.7,0.344435076,4.80E-05,0,1
433,14,2371,0.104446594,0.015904436,0.222186343,3,167.2,1.057335582,0.000306344,0,1
434,15,2371,0.101129979,0.015399404,0.192743903,3,126.125,0.850758853,0.000375372,0,1
435,3,2371,0,0,0.302459875,0,26.75,0.045109612,0,0,1
436,1,2371,0.095346259,0.014518698,0.486600483,1,318,0.268128162,8.99E-05,1000,1
437,789,1375,0.042701143,0.029733014,0.042768388,11,39.07468354,22.43386628,0.031358371,0,1
438,234,1375,0.163702104,0.042205407,0.081681957,23,97.14468085,16.59084302,0.001276961,0,1
439,139,123,0.056343617,0.053127965,0.137469796,2,11.3,12.75806452,0.247131552,12000,1
440,1528,1224,0.02386697,0.014613633,0.045328752,9,31.63440157,39.48489796,0.01022577,0,1
441,2,13,0.11785113,0.15430335,0.302465135,2,1.333333333,0.285714286,0.022510823,0,1
442,7,1785,0.034340141,0.008365931,0.084468762,1,74.875,0.335386338,7.04E-05,0,1
443,78,1785,0.196700755,0.042595695,0.092077972,18,162.7848101,7.200447928,12.53943595,0,1
444,21,1785,0.062123652,0.015134539,0.096638077,3,237.7272727,2.928331467,0.000829284,0,1
445,145,581,0.274144451,0.130360398,0.115715747,53,70.4109589,17.66323024,0.031204007,3.999636397,1
446,704,801,0.090723112,0.034577342,0.115275761,21,49.69787234,43.68703242,0.006773217,0.523784582,1
447,2,801,0,0,0.133356954,0,66.66666667,0.249376559,0,0,1
448,20,449,0.025013031,0.01028689,0.079214151,3,43.42857143,2.026666667,0.002829771,4000,1
449,1,449,0.027017161,0,0.198775391,1,20,0.088888889,0.002012072,0,1
450,2034,2020,0.12371829,0.053747855,0.094004137,87,70.91941032,71.41068778,4.1074563,0,1
451,196,2020,0.178249515,0.076072023,0.089212784,39,158.9695431,15.49579416,0.035255942,2.85693879,1
452,174,2020,0.242464322,0.092482702,0.11533946,50,230.92,19.99554676,0.016097073,1.03329889,1
453,52,2020,0.017623369,0.009166429,0.107694398,2,237.2264151,6.221177635,3.57E-05,0,1
454,720,2020,0.21979462,0.088640662,0.095556459,92,120.1830791,42.87580406,0.589105922,2.957383885,1
455,193,2020,0.050662741,0.020761529,0.043262834,11,79.07731959,7.590796635,0.007093114,2.199560088,1
456,2,66,0.19245009,0,0.189606922,1,6,0.268656716,0.000944287,0,1
457,1837,3358,0.197105984,0.08169929,0.077402848,161,119.6539717,65.47305746,0.530611918,4.651054627,1
458,556,3358,0.338035785,0.11478022,0.142847066,152,326.7827648,54.18815124,0.054720672,1.40906956,1
459,351,3358,0.327311465,0.115876191,0.111832138,117,336.5142045,35.26436439,1.247957112,0,1
460,404,3358,0.216469776,0.074591053,0.11100314,83,289.6345679,34.92170289,0.027427128,1.199970001,1
461,1,4661,0,0.010356163,0.475550533,0,134.5,0.057700558,2.69E-06,0,1
462,12,4661,0.091192151,0.012186064,0.197769219,4,158.1538462,0.441012441,0.000164422,0,1
463,63,3813,0.513489898,0.087033836,0.427030641,45,2266.203125,38.02753015,0.008823501,8.798240352,1
464,83,3813,0.567733589,0.104237029,0.479853574,57,2239.309524,49.31882538,0.012793789,4.999545496,1
465,71,3813,0.570189215,0.095414288,0.439277226,53,2152.166667,40.62821185,0.015369355,18.99366878,1
466,37,3813,0.444261658,0.076175595,0.354462597,30,2325.710526,23.17173571,0.007056686,33000,1
467,101,3813,0.632713835,0.113832931,0.502359116,70,2124.911765,56.82773991,0.016626524,5.230366895,1
468,3,3813,0,0,0.064947597,0,261,0.273728369,0,0,1
469,35,677,0.129099445,0,0.118039811,6,80.55555556,4.277286136,7.58E-05,0,1
470,33,677,0.066421116,0.026345454,0.089544263,3,48.20588235,2.41740413,0.00236551,1.499250375,1
471,13,677,0.034503278,0,0.095238632,1,31.28571429,0.646017699,1.62E-05,0,1
472,35,495,0.164684155,0.10476976,0.10167329,17,57.83333333,4.197580645,0.036348187,15.98401598,1
473,38,495,0.083765339,0.050329764,0.065578566,9,29.56410256,2.324596774,0.021516701,0,1
474,11,2443,0.054446551,0.017517819,0.101585638,3,478.3333333,2.348608838,2.66E-05,0,1
475,17,2443,0,0.009535493,0.055128034,0,155.0555556,1.14198036,0.004359427,0,1
476,131,2443,0.1039696,0.040493962,0.085130366,19,272.1060606,14.69639935,0.003423489,0.916590284,1
477,114,2443,0.175878225,0.069791447,0.090717371,30,317.9565217,14.9611293,0.014605796,4.570775603,1
478,2,2443,0.0362977,0.023357092,0.109716977,1,180.6666667,0.221767594,0.002556534,0,1
479,384,1599,0.133484762,0.059883545,0.139687848,49,165.238961,39.760625,0.005247357,0,1
480,26,1599,0.14401646,0.067357531,0.088560022,14,239.962963,4.049375,0.006108789,3.665444852,1
481,97,2343,0.203801187,0.068852878,0.15898286,34,572.0102041,23.91510239,0.00115286,0,1
482,33,2343,0.071235981,0.021253624,0.044654453,7,132.6176471,1.923634812,0.003102403,8000,1
483,897,2343,0.14059213,0.048937455,0.115466851,71,172.564588,66.11049488,1.115823442,0,1
484,178,2343,0.17297324,0.058664892,0.070807565,39,199.5698324,15.24018771,0.008827813,2.899710029,1
485,59,2343,0.206837352,0.069329636,0.142783064,27,596.5833333,15.27090444,0.001421796,0,1
486,197,2343,0.20241816,0.070457923,0.091067216,48,260.0808081,21.96928328,0.009244753,1.086909265,1
487,449,249,0.092847669,0.032795664,0.092155302,15,19.93111111,35.876,1.195474672,0,1
488,102,249,0.103504058,0.031158848,0.074466446,8,23.33009709,9.612,0.002361664,0.799840032,1
