,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
403,42,16,6,5,4.046511628,10.23529412,0.099937435,7000,1
404,412,257,35,14,31.73365617,50.79844961,0.61269907,9.398120376,1
405,2,2747,0,1,171,0.186681223,0.000324465,0,1
406,60,2747,0,14,573.4590164,12.72962154,0.001035942,13.98601399,1
407,166,2747,0,42,441.8383234,26.85116448,0.003682133,1.933204453,1
408,14,2747,0,6,478.2666667,2.61062591,0.000194255,4.995004995,1
409,26,2747,0,4,122.1481481,1.20014556,0.001827468,0,1
410,94,2747,0,32,489.6315789,16.9268559,0.003703693,1.187425786,1
411,10,2747,0,5,745.7272727,2.985080058,9.04E-05,0,1
412,84,2747,0,18,416.8705882,12.8944687,0.005037944,1.555382735,1
413,250,2747,0,43,352.0079681,32.15211063,0.002859365,2.749770852,1
414,142,2747,0,37,463.4545455,24.11717613,0.002416548,1.714163274,1
415,268,373,0,9,33.04832714,23.77005348,0.001494562,0,1
416,20,275,0,4,12.9047619,0.981884058,0.011767314,0.99950025,1
417,14,275,0,7,31.06666667,1.688405797,0.026193966,0.799840032,1
418,39,2608,0,1,48.925,0.750095822,1.04E-05,0,1
419,53,2608,0,2,31.44444444,0.650824071,0.000986759,0,1
420,55,2608,0,2,36.875,0.791490993,0.000977155,0,1
421,31,2608,0,3,95.40625,1.170180146,0.000994381,0,1
422,135,2608,0,0,41.21323529,2.148332695,0.005131596,0,1
423,1,2608,0,1,3,0.002299732,0.008,0,1
424,43,2608,0,2,81.06818182,1.367190494,3.40E-05,0,1
425,3,2608,0,1,167.75,0.257186662,1.31E-06,0,1
426,2,2608,0,0,114,0.131084707,0,0,1
427,19,62,19,12,21.5,6.825396825,0.254699702,21000,1
428,5,697,0,1,66,0.567335244,0.003569533,2000,1
429,131,697,49,3,52.12878788,9.858166189,0.498813399,8.99850025,1
430,5,2371,0,2,303.3333333,0.767284992,0.000338437,0,1
431,17,2371,0,3,143.3333333,1.087689713,0.000248625,0,1
432,9,2371,0,1,81.7,0.344435076,4.80E-05,0,1
433,14,2371,0,3,167.2,1.057335582,0.000306344,0,1
434,15,2371,0,3,126.125,0.850758853,0.000375372,0,1
435,3,2371,0,0,26.75,0.045109612,0,0,1
436,1,2371,0,1,318,0.268128162,8.99E-05,1000,1
437,789,1375,4,11,39.07468354,22.43386628,0.031358371,0,1
438,234,1375,0,23,97.14468085,16.59084302,0.001276961,0,1
439,139,123,9,2,11.3,12.75806452,0.247131552,12000,1
440,1528,1224,3,9,31.63440157,39.48489796,0.01022577,0,1
441,2,13,0,2,1.333333333,0.285714286,0.022510823,0,1
442,7,1785,0,1,74.875,0.335386338,7.04E-05,0,1
443,78,1785,214,18,162.7848101,7.200447928,12.53943595,0,1
444,21,1785,0,3,237.7272727,2.928331467,0.000829284,0,1
445,145,581,0,53,70.4109589,17.66323024,0.031204007,3.999636397,1
446,704,801,0,21,49.69787234,43.68703242,0.006773217,0.523784582,1
447,2,801,0,0,66.66666667,0.249376559,0,0,1
448,20,449,0,3,43.42857143,2.026666667,0.002829771,4000,1
449,1,449,0,1,20,0.088888889,0.002012072,0,1
450,2034,2020,281,87,70.91941032,71.41068778,4.1074563,0,1
451,196,2020,0,39,158.9695431,15.49579416,0.035255942,2.85693879,1
452,174,2020,0,50,230.92,19.99554676,0.016097073,1.03329889,1
453,52,2020,0,2,237.2264151,6.221177635,3.57E-05,0,1
454,720,2020,133,92,120.1830791,42.87580406,0.589105922,2.957383885,1
455,193,2020,0,11,79.07731959,7.590796635,0.007093114,2.199560088,1
456,2,66,0,1,6,0.268656716,0.000944287,0,1
457,1837,3358,120,161,119.6539717,65.47305746,0.530611918,4.651054627,1
458,556,3358,0,152,326.7827648,54.18815124,0.054720672,1.40906956,1
459,351,3358,275,117,336.5142045,35.26436439,1.247957112,0,1
460,404,3358,0,83,289.6345679,34.92170289,0.027427128,1.199970001,1
461,1,4661,0,0,134.5,0.057700558,2.69E-06,0,1
462,12,4661,0,4,158.1538462,0.441012441,0.000164422,0,1
463,63,3813,0,45,2266.203125,38.02753015,0.008823501,8.798240352,1
464,83,3813,0,57,2239.309524,49.31882538,0.012793789,4.999545496,1
465,71,3813,0,53,2152.166667,40.62821185,0.015369355,18.99366878,1
466,37,3813,0,30,2325.710526,23.17173571,0.007056686,33000,1
467,101,3813,0,70,2124.911765,56.82773991,0.016626524,5.230366895,1
468,3,3813,0,0,261,0.273728369,0,0,1
469,35,677,0,6,80.55555556,4.277286136,7.58E-05,0,1
470,33,677,0,3,48.20588235,2.41740413,0.00236551,1.499250375,1
471,13,677,0,1,31.28571429,0.646017699,1.62E-05,0,1
472,35,495,0,17,57.83333333,4.197580645,0.036348187,15.98401598,1
473,38,495,0,9,29.56410256,2.324596774,0.021516701,0,1
474,11,2443,0,3,478.3333333,2.348608838,2.66E-05,0,1
475,17,2443,0,0,155.0555556,1.14198036,0.004359427,0,1
476,131,2443,0,19,272.1060606,14.69639935,0.003423489,0.916590284,1
477,114,2443,0,30,317.9565217,14.9611293,0.014605796,4.570775603,1
478,2,2443,0,1,180.6666667,0.221767594,0.002556534,0,1
479,384,1599,0,49,165.238961,39.760625,0.005247357,0,1
480,26,1599,0,14,239.962963,4.049375,0.006108789,3.665444852,1
481,97,2343,0,34,572.0102041,23.91510239,0.00115286,0,1
482,33,2343,5,7,132.6176471,1.923634812,0.003102403,8000,1
483,897,2343,344,71,172.564588,66.11049488,1.115823442,0,1
484,178,2343,0,39,199.5698324,15.24018771,0.008827813,2.899710029,1
485,59,2343,0,27,596.5833333,15.27090444,0.001421796,0,1
486,197,2343,0,48,260.0808081,21.96928328,0.009244753,1.086909265,1
487,449,249,52,15,19.93111111,35.876,1.195474672,0,1
488,102,249,0,8,23.33009709,9.612,0.002361664,0.799840032,1
489,554,317,6,13,17.03783784,29.73584906,0.012987955,10.99450275,1
490,44,5887,0,20,1122.311111,8.577445652,0.000928386,0,1
491,1,5887,0,0,227,0.077105978,0,0,1
492,80,5887,0,37,1066.074074,14.66576087,0.001219234,0,1
493,40,5887,0,13,931.6585366,6.487432065,0.00035462,0,1
494,110,5887,0,42,1020,19.22894022,0.003773932,0,1
495,34,5887,0,17,956.6285714,5.686480978,0.002207224,0,1
496,38,5887,0,16,1117.538462,7.402173913,0.00036974,0,1
497,426,5887,0,103,683.3325527,49.55553668,0.006813808,0,1
498,53,5887,0,7,615.8148148,5.647758152,0.000324966,0,1
499,48,5887,0,24,1215.489796,10.11531929,0.00158376,0,1
500,9,5887,0,3,637.7,1.083050272,0.000558857,0,1
501,17,5887,0,7,832.5,2.545006793,0.000227213,0,1
502,47,74,26,6,19.64583333,12.57333333,0.266914431,12.49375312,1
503,73,4615,0,31,903.8918919,14.49046794,0.003092,0,1
504,189,4615,113,31,244.7421053,10.07387348,2.12280432,0,1
505,975,4615,1305,162,389.8893443,82.43760832,8.430423462,0,1
506,103,4615,0,39,831.5769231,18.73570191,0.002252686,0,1
507,28,4615,0,11,638.1724138,4.009315425,0.000792216,0,1
508,208,4615,461,55,553.1435407,25.04484402,2.205035897,0,1
509,68,4615,0,25,955.9275362,14.28921144,0.001010948,0,1
510,10,4615,0,1,180.7272727,0.43067591,0.003036992,0,1
511,116,4615,0,40,662,16.77946274,0.003739919,0.281241211,1
512,24,4615,0,4,291.12,1.576689775,0.002302718,0.199960008,1
513,44,20707,0,10,1104.022222,2.399121113,0.000215747,0,1
514,2,20707,0,0,2270.666667,0.328954993,0,0,1
515,19,20707,0,1,1207,1.16573305,2.33E-05,0,1
516,1,20707,0,1,166.5,0.016080742,0.000154178,0,1
517,1,20707,0,0,2115,0.204268882,0,0,1
518,2,20707,0,0,2306.333333,0.334122078,0,0,1
519,8,20707,0,1,29.11111111,0.012652115,0.001508296,0,1
520,3,20707,0,0,1075.75,0.207794089,0,0,1
521,33,20707,0,4,1037.676471,1.703737686,9.01E-05,0,1
522,7,20707,0,0,1441.625,0.556934518,0,0,1
523,1,20707,0,0,862,0.083252849,0,0,1
524,10,20707,0,1,476.4545455,0.253090593,1.28E-05,0,1
525,12,20707,0,0,227.4615385,0.142795055,0,0,1
526,62,20707,6,5,55.3968254,0.1685339,0.352672101,0,1
527,1,20707,0,0,1739.5,0.168002704,0,0,1
528,10,20707,0,0,687.3636364,0.36512459,0,0,1
529,63,20707,10,3,839.265625,2.593828472,0.175332134,0,1
530,33,20707,0,4,699.7941176,1.148976241,0.002009033,0,1
531,3,20707,0,0,1578.5,0.304906316,0,0,1
532,15,20707,0,2,223.6875,0.172831756,0.002216034,0,1
533,13,20707,0,0,949.6428571,0.642022407,0,0,1
534,3,20707,0,0,1591,0.307320842,0,0,1
535,4,20707,0,0,1451.2,0.350395982,0,0,1
536,2,20707,0,0,1144,0.16573305,0,0,1
537,7,20707,0,1,1302,0.502994012,3.52E-05,0,1
538,66,20707,0,5,745.0895522,2.410710836,0.001809723,0,1
539,31,20707,0,4,1215.21875,1.877873286,8.33E-05,0,1
540,181,20707,0,37,823.3021978,7.235899169,0.007256299,0,1
541,247,20707,0,46,679.1129032,8.133088661,0.003908558,0,1
542,4,20707,0,0,731,0.176501835,0,0,1
543,31,20707,0,2,224.40625,0.346774194,0.0010156,0,1
544,41,20707,0,7,1139.261905,2.310652888,7.34E-05,0,1
545,109,20707,0,15,690.9545455,3.670320649,0.002428511,0,1
546,1,20707,0,0,862,0.083252849,0,0,1
547,1,20707,0,0,1666.5,0.160952289,0,0,1
548,11,20707,0,4,1445,0.837357543,6.86E-05,0,1
549,4,20707,0,0,1318.6,0.31837937,0,0,1
550,1,20707,0,0,1142.5,0.110343828,0,0,1
551,3,20707,0,0,1089.25,0.210401777,0,0,1
552,7,20707,0,2,471.125,0.182006954,0.000680244,0,1
553,1,20707,0,0,25,0.002414526,0,0,1
554,6,1808,0,2,228.7142857,0.885019348,0.001074904,0,1
555,227,1808,0,37,253.1140351,31.9016031,0.001545249,0,1
556,1293,1589,4,31,31.49227202,25.62955975,0.055839943,6.374203225,1
557,79,1589,0,9,114.0125,5.736477987,0.005446066,0,1
558,7,1589,0,3,173.375,0.872327044,0.002491962,0,1
559,289,1589,20,18,52.43103448,9.562893082,0.052543009,0,1
560,29,1589,0,6,68.3,1.288679245,0.028715734,0,1
561,192,1589,0,16,106.5233161,12.93018868,0.004198686,0,1
562,1,349,0,0,2.5,0.014285714,0,0,1
563,30,958,15,10,102.6774194,3.319082377,0.211703438,17.98201798,1
564,279,958,110,59,64.78571429,18.91553702,1.88006187,7.466168922,1
565,471,6328,0,104,854.4724576,63.72428504,0.006430802,3.036924558,1
566,131,6328,0,43,1406.75,29.33970611,0.001943406,7.99840032,1
567,94,6328,0,33,1458.484211,21.89224206,0.001182587,32.96703297,1
568,154,6328,0,70,1471.316129,36.0331806,0.003059281,3.666422239,1
569,105,6328,0,49,1325.924528,22.20698373,0.001673258,3.454231434,1
570,76,6328,0,42,1668.350649,20.29751936,0.001415144,7.598480304,1
571,44,6328,0,11,611.2666667,4.346184231,0.001273996,2.665778074,1
572,32,6328,0,23,1026.363636,5.351556328,0.001449234,0,1
573,214,6328,74,42,268.0744186,9.10665192,0.227214142,0,1
574,262,6328,0,86,1115.612167,46.35898246,0.003756608,2.384523672,1
575,36,6328,0,19,1765.459459,10.32106178,0.000583114,20000,1
576,110,6328,0,54,1379.18018,24.18849739,0.004025871,3.666361137,1
577,110,6328,0,41,1254.009009,21.99320588,0.001659461,4.856449079,1
578,55,6328,0,34,1900.928571,16.81971875,0.00110102,10.99633456,1
579,365,6328,0,110,1033.983607,59.7942803,0.0082964,3.479860806,1
580,183,294,0,4,31.83152174,19.85423729,0.00680819,3.665444852,1
581,14,453,0,1,52.13333333,1.72246696,3.97E-05,0,1
582,11,3376,0,1,64.41666667,0.228901392,3.29E-05,0,1
583,67,3376,0,4,40.44117647,0.814332248,0.000324053,0,1
584,1,3376,0,0,62.5,0.037015102,0,0,1
585,1,4087,0,1,93,0.045499022,0.000732601,0,1
586,44,4087,0,14,193.4888889,2.129892368,0.00989383,3.998667111,1
587,597,4087,28,89,76.59866221,11.20499022,0.440362764,22.82952841,1
588,23,4087,0,0,127.25,0.747064579,0,0,1
589,71,4087,0,23,160.875,2.833414873,0.065740686,6.598680264,1
590,102,4087,0,42,132.3592233,3.334882583,0.1152261,25.9870065,1
591,2,4087,0,0,147.3333333,0.108121331,0,0,1
592,3,4087,0,0,463,0.453033268,0,0,1
593,11,4087,0,8,194.8333333,0.571917808,0.01003726,8000,1
594,10,4087,0,6,325.2727273,0.875244618,0.014063944,8000,1
595,14,4087,0,7,232.5333333,0.853228963,0.003462987,1.666111296,1
596,12,4087,0,6,190.3846154,0.605430528,0.010631621,8000,1
597,7,4087,0,2,346.25,0.677592955,0.000748913,0,1
598,4,78,0,0,8.8,0.556962025,0,0,1
599,1,78,0,0,0,0,0,0,1
600,6,5699,0,3,790.2857143,0.970526316,0.000382048,0,1
601,5,5699,0,2,754.3333333,0.794035088,4.19E-05,0,1
602,93,5699,0,45,999.4787234,16.48263158,0.004874006,0,1
603,88,5699,0,38,601.9662921,9.399122807,0.014957801,3.181528952,1
604,48,5699,0,40,1333.306122,11.46175439,0.00606229,0.32257024,1
605,118,5699,140,68,547.3109244,11.42631579,0.381245671,3.593637699,1
606,12,5699,0,6,729,1.662631579,0.000650415,0,1
607,83,5699,0,28,829.547619,12.22491228,0.004282137,0,1
608,232,5699,0,126,991.0128755,40.50982456,0.020291953,0,1
609,36,5699,0,17,1021.648649,6.631754386,0.000765127,0,1
610,104,5699,0,60,1334.32381,24.57964912,0.003364654,0,1
611,8,373,0,4,97,2.334224599,0.008061562,5000,1
612,2,78,0,1,5.666666667,0.215189873,0.000931099,0,1
613,93,354,18,18,42.37234043,11.21971831,0.187971895,16.99150425,1
614,4,147,1,1,3.2,0.108108108,0.002613422,0,1
615,2,4327,0,0,21,0.014556377,0,0,1
616,10,4327,0,5,278.5454545,0.707948244,0.001370975,0,1
617,1,4327,0,1,171,0.079020333,0.000348432,0,1
618,1,4327,0,0,53.5,0.024722736,0,0,1
619,147,4327,23,2,101.6283784,3.475277264,0.996594953,5.66572238,1
620,9,4327,0,2,171.6,0.396487985,2.99E-05,0,1
621,6,4327,0,1,110.2857143,0.178373383,0.000176118,0,1
622,26,4327,0,3,92.62962963,0.577865065,0.011099806,0.499875031,1
623,225,228,1,3,12.69469027,12.52838428,0.020204314,0,1
624,57,1403,0,5,73.18965517,3.023504274,0.000246232,0.499875031,1
625,63,1403,0,25,150.203125,6.846866097,0.017114169,0,1
626,192,1403,0,30,183.9170984,25.28205128,0.006231904,0.478240077,1
627,49,2036,0,7,174.16,4.274914089,0.000405425,1.332889037,1
628,285,2036,0,21,132.2097902,18.56259205,0.00409762,0.666622225,1
629,9,2036,0,2,254.1,1.24742268,7.92E-05,0,1
630,14,2036,0,5,189.4,1.394698085,0.000235118,0,1
631,49,2036,0,15,234.32,5.751595484,0.021452539,2.799440112,1
632,1,150,0,0,4.5,0.059602649,0,0,1
633,48,458,4,5,9.489795918,1.013071895,0.472285352,0,1
634,33,458,0,0,3.941176471,0.291938998,0,0,1
635,192,1855,0,49,360.7564767,37.51400862,0.002662117,0,1
636,8,1855,0,1,345,1.672952586,1.01E-05,0,1
637,16,1855,0,2,211.4705882,1.936961207,0.000211652,0,1
638,64,1855,0,14,279.2,9.778017241,0.001456097,0,1
639,361,1855,0,93,290.4226519,56.64493534,0.008863881,0,1
640,3,43,0,0,0,0,0,0,1
641,8,1655,0,3,196.1111111,1.065821256,0.001284115,0,1
642,51,1655,0,6,111.8269231,3.51147343,0.003525272,6000,1
643,90,1234,11,4,66.59340659,4.906882591,0.231160045,0,1
644,1,1234,0,1,206,0.333603239,0.000245399,0,1
645,154,1234,20,5,71.32258065,8.951417004,0.125351314,0,1
646,311,1234,0,23,142.4423077,35.9854251,0.001826025,0,1
647,4,1234,0,1,253.4,1.025910931,8.82E-06,0,1
648,6,3524,0,2,620.5714286,1.232340426,0.000719236,0,1
649,5,3524,0,0,361.1666667,0.614751773,0,0,1
650,96,3524,0,21,571.0721649,15.71460993,0.000538294,9.995002499,1
651,24,3524,0,3,367.8,2.608510638,6.53E-05,3000,1
652,450,3524,0,58,445.8093126,57.03829787,0.002280519,4.363239705,1
653,93,3524,0,34,879.1382979,23.44368794,0.000629364,16.49175412,1
654,29,3524,0,8,658.7333333,5.606241135,0.000183436,8000,1
655,187,3524,0,42,634.7553191,33.85361702,0.001885076,7.398520296,1
656,159,3524,0,35,595.8875,27.04737589,0.001521493,6.198760248,1
657,27,56,27,14,21.64285714,10.63157895,0.581430654,12.99350325,1
658,19,156,54,6,22.5,2.866242038,2.060434666,0.317065437,1
659,25,143,0,4,17.65384615,3.1875,0.000111991,0,1
660,74,2924,0,18,413.04,10.59076923,0.000349298,0,1
661,36,2924,0,8,156.9459459,1.985299145,0.005440698,0,1
662,85,2924,0,21,449.9069767,13.22803419,0.000470084,0,1
663,351,2924,0,30,256.8295455,30.90735043,0.0012044,0,1
664,73,2924,0,20,359.472973,9.094358974,0.001582083,0,1
665,92,2924,41,8,143.5698925,4.564786325,0.275129031,0,1
666,13,2924,0,5,484.4285714,2.318632479,0.000856503,0,1
667,1,2924,0,1,699.5,0.478290598,8.66E-05,0,1
668,100,244,0,3,15.22772277,6.27755102,4.30E-05,0.499750125,1
669,37,244,0,1,14.81578947,2.297959184,7.25E-06,0,1
670,33,971,0,4,42.08823529,1.472222222,0.003921908,1.9990005,1
671,4,971,0,3,47.6,0.244855967,0.001015058,0,1
672,18,971,13,1,31.10526316,0.608024691,0.748030581,0,1
673,23,971,0,2,70.5,1.740740741,0.017956565,8000,1
674,17,971,0,1,88.5,1.638888889,0.002811027,0,1
675,3,3785,0,1,157.75,0.166666667,0.000484027,0,1
676,44,3785,0,24,191.2,2.272583201,0.036151623,0,1
677,168,3785,311,29,88.33136095,3.942947702,14.75348769,0,1
678,5,3785,0,1,300,0.475435816,1.14E-05,0,1
679,1,311,0,0,2,0.012820513,0,0,1
680,121,630,0,11,32.13934426,6.213946117,0.004360868,4.997501249,1
681,42,1272,0,12,338.7906977,11.44383346,0.000150384,2.999000333,1
682,95,1272,0,23,207.53125,15.65043205,0.000520738,0,1
683,265,1272,0,38,209.887218,43.85703064,0.000862306,3.749531309,1
684,34,1272,0,1,101.8,2.798900236,1.31E-06,0,1
685,9,138,0,1,18.3,1.316546763,0.00165777,0,1
686,203,100,17,22,10.44117647,21.08910891,0.099984908,28.97102897,1
687,33,1098,0,1,166.3823529,5.147406733,1.55E-05,1000,1
688,18,1098,0,0,66.36842105,1.147406733,0,0,1
689,2,1098,0,0,115.3333333,0.314831665,0,0,1
690,3,1098,0,0,99.5,0.362147407,0,0,1
691,39,1098,0,0,235,8.553230209,0,0,1
692,9,1098,0,0,88.2,0.802547771,0,0,1
693,8,318,0,0,31.11111111,0.877742947,0,0,1
694,20,301,0,2,15.47619048,1.07615894,0.001646103,0,1
695,107,2710,37,9,159.4722222,6.353006271,0.467288658,7.798440312,1
696,11,2710,0,0,442.9166667,1.960531169,0,0,1
697,44,2710,0,4,247.3333333,4.105496127,0.100471909,15.98401598,1
698,1,2710,0,1,26.5,0.019549982,0.001322751,0,1
699,3,2710,0,0,431.75,0.637034305,0,0,1
700,9,2710,0,1,205.1,0.756547399,0.000189353,0,1
701,13,2710,0,1,516.5,2.667281446,9.45E-06,0,1
702,8,2710,0,0,280.4444444,0.931021763,0,0,1
703,793,657,130,15,41.8627204,50.51519757,0.637362164,0,1
704,228,657,0,5,29.20087336,10.16261398,0.001735258,0,1
705,295,305,0,2,4.591216216,4.441176471,0.002496922,0,1
706,34,2465,0,5,308.8571429,4.383617194,0.000356728,0.199960008,1
707,3,2465,0,0,114.5,0.185725872,0,0,1
708,384,2465,0,53,181.4285714,28.32522303,0.010117384,0.714265307,1
709,33,2465,0,12,533.8235294,7.360097324,0.000260464,0,1
710,35,2465,0,14,500.6666667,7.309002433,0.001220258,0,1
711,97,192,38,26,33.80612245,17.16580311,0.307236381,16.3278907,1
712,9,20574,0,5,2108.1,1.024592953,0.000267229,0,1
713,122,20574,0,64,2357.829268,14.09540705,0.01036239,0,1
714,42,20574,0,22,3222.976744,6.735747266,0.000745535,4.498875281,1
715,65,20574,0,35,2467.924242,7.91654921,0.003980389,2.499750025,1
716,10,20574,0,2,2635.636364,1.4090887,0.000476762,0,1
717,31,20574,0,12,2424.84375,3.771324423,0.000553582,1.399720056,1
718,27,20574,0,19,5359.964286,7.294240583,0.001024745,1.374828146,1
719,109,20574,247,59,2402.018182,12.8418955,1.75260856,0,1
720,8,20574,0,4,3708.222222,1.622065614,9.00E-05,0,1
721,20,20574,0,13,4859.095238,4.959465371,0.000381965,0,1
722,599,20574,3802,296,1709.256667,49.84466586,43.5152359,3.421292336,1
723,5,20574,0,1,2215.5,0.646075334,1.96E-06,0,1
724,16,20574,0,10,4427.352941,3.658080194,0.000540947,0,1
725,99,20574,0,53,2036.18,9.896379101,0.014352356,0,1
726,72,20574,0,47,4175.342466,14.81409478,0.002548381,8.398320336,1
727,98,20574,0,59,3773.525253,18.15693803,0.003675029,3.53818937,1
728,18,20574,0,8,1635.526316,1.510328068,0.005530387,0,1
729,113,20574,0,64,2786.842105,15.44106926,0.007326808,2.999812512,1
730,16,20574,0,9,3921.235294,3.239902795,0.001037587,0,1
731,893,20574,2119,210,1056.457494,45.90391252,13.6968158,4.540039948,1
732,54,20574,0,37,4884.654545,13.05739976,0.004257838,2.363421507,1
733,95,20574,0,59,3817.0625,17.80986634,0.003484399,4.899510049,1
734,48,20574,0,25,2571.142857,6.123256379,0.007015147,0,1
735,80,20574,0,35,1857.024691,7.310765492,0.008392651,0,1
736,17,20574,0,11,5978.055556,5.229890644,0.000156945,0,1
737,69,20574,0,48,3507.8,11.93419198,0.005227805,1.999875008,1
738,4,20574,0,2,1188.4,0.288797084,0.000591846,0,1
739,44,20574,0,27,3929.688889,8.594702309,0.001597034,1.454413235,1
740,97,20574,0,55,3371.438776,16.05837181,0.004810591,2.055441364,1
741,84,20574,0,60,3711.376471,15.33253949,0.005917096,2.529262985,1
742,84,20574,0,58,2879.447059,11.89565006,0.011707833,0,1
743,61,20574,0,44,3991.451613,12.02770352,0.00310013,2.666444463,1
744,30,20574,0,14,3284.225806,4.948286756,0.001686807,0.999857163,1
745,70,20574,0,34,3161.704225,10.91037667,0.003736118,1.266582228,1
746,215,20574,0,135,2868.666667,30.11577157,0.014642795,2.552564406,1
747,34,20574,0,23,2732.2,4.647727825,0.005989259,0,1
748,68,20574,0,47,3412.376812,11.4436938,0.00973637,0,1
749,97,20574,0,56,2338.897959,11.14031592,0.013851818,0,1
750,10,20574,0,3,3015.363636,1.612102066,6.00E-05,0,1
751,34,20574,0,22,4586.942857,7.802818955,0.002273902,6.331222926,1
752,40,20574,0,12,1442.780488,2.875042527,0.002909402,0,1
753,192,20574,0,92,2083.119171,19.54031592,0.017299787,0,1
754,417,20574,0,169,1979.62201,40.21783718,0.017334141,2.595689453,1
755,49,300,0,1,17.38,2.887043189,0.000227409,0.999000999,1
756,24,309,0,19,61.08,4.925806452,0.075539498,8.495752124,1
757,28,309,0,4,25.48275862,2.383870968,0.027341205,7000,1
758,120,802,51,57,67.90909091,10.23287671,0.319183724,8.499150085,1
759,2,802,0,1,163,0.608966376,0.001085776,0,1
760,2057,802,60,221,26.92468416,69.00498132,0.461007572,6.080916732,1
761,218,201,5,3,8.689497717,9.420792079,0.039620748,4.497751124,1
762,10,996,0,1,62.18181818,0.686058175,1.67E-05,0,1
763,275,2778,0,85,462.615942,45.94530407,0.011250143,0,1
764,695,2778,0,130,397.3764368,99.52284995,0.011092057,1.787196017,1
765,291,2778,0,36,214.4828767,22.53652393,0.007804434,0,1
766,27,200,0,0,4.428571429,0.616915423,0,0,1
767,55,200,0,7,16.26785714,4.532338308,0.009109489,5.994005994,1
768,4,200,0,4,46.6,1.15920398,0.008455655,4000,1
769,24,1525,8,1,46.8,0.766710354,0.036487519,0.799840032,1
770,532,1525,241,109,137.1125704,47.89056356,0.84434198,0,1
771,80,1525,0,18,135.5802469,7.196592398,0.019925778,6.664445185,1
